x,y,z
200773.50,629855.50,29.19
200774.50,629855.50,37.79
200779.50,629855.50,40.10
200787.50,629855.50,29.64
200788.50,629855.50,29.60
200790.50,629855.50,29.67
200792.50,629855.50,29.64
200793.50,629855.50,29.76
200795.50,629855.50,29.75
200796.50,629855.50,29.68
200797.50,629855.50,29.97
200798.50,629855.50,30.03
200799.50,629855.50,30.15
200800.50,629855.50,30.33
200801.50,629855.50,30.29
200803.50,629855.50,30.45
200804.50,629855.50,30.50
200805.50,629855.50,30.71
200806.50,629855.50,30.68
200697.50,629854.50,37.87
200698.50,629854.50,38.54
200699.50,629854.50,38.98
200700.50,629854.50,39.32
200701.50,629854.50,37.53
200702.50,629854.50,37.55
200705.50,629854.50,32.63
200706.50,629854.50,31.68
200707.50,629854.50,29.27
200708.50,629854.50,30.20
200709.50,629854.50,28.79
200710.50,629854.50,29.26
200712.50,629854.50,29.62
200714.50,629854.50,28.84
200715.50,629854.50,28.29
200718.50,629854.50,28.53
200719.50,629854.50,28.47
200720.50,629854.50,28.46
200721.50,629854.50,28.52
200722.50,629854.50,28.48
200723.50,629854.50,28.62
200724.50,629854.50,28.64
200725.50,629854.50,28.56
200726.50,629854.50,28.51
200727.50,629854.50,28.53
200728.50,629854.50,28.49
200729.50,629854.50,28.55
200731.50,629854.50,28.54
200732.50,629854.50,28.55
200733.50,629854.50,28.63
200734.50,629854.50,28.62
200735.50,629854.50,28.65
200736.50,629854.50,28.95
200737.50,629854.50,29.31
200738.50,629854.50,28.91
200739.50,629854.50,28.75
200741.50,629854.50,42.36
200742.50,629854.50,43.06
200743.50,629854.50,44.04
200744.50,629854.50,44.48
200745.50,629854.50,45.25
200746.50,629854.50,45.56
200747.50,629854.50,46.41
200749.50,629854.50,47.89
200752.50,629854.50,48.97
200753.50,629854.50,48.61
200754.50,629854.50,47.98
200760.50,629854.50,30.16
200761.50,629854.50,30.68
200762.50,629854.50,29.26
200763.50,629854.50,29.28
200764.50,629854.50,29.09
200765.50,629854.50,29.09
200767.50,629854.50,29.15
200768.50,629854.50,29.12
200769.50,629854.50,29.11
200770.50,629854.50,29.10
200771.50,629854.50,29.06
200772.50,629854.50,29.13
200774.50,629854.50,34.45
200777.50,629854.50,39.27
200780.50,629854.50,39.44
200786.50,629854.50,29.99
200787.50,629854.50,29.48
200788.50,629854.50,29.63
200790.50,629854.50,29.64
200794.50,629854.50,29.69
200795.50,629854.50,29.67
200796.50,629854.50,29.94
200798.50,629854.50,30.16
200800.50,629854.50,30.24
200802.50,629854.50,30.42
200803.50,629854.50,30.41
200804.50,629854.50,30.53
200805.50,629854.50,30.55
200806.50,629854.50,30.40
200807.50,629854.50,30.72
200695.50,629853.50,42.83
200696.50,629853.50,42.32
200698.50,629853.50,38.37
200700.50,629853.50,39.44
200702.50,629853.50,38.89
200704.50,629853.50,39.31
200706.50,629853.50,32.59
200707.50,629853.50,30.00
200708.50,629853.50,28.99
200709.50,629853.50,23.87
200710.50,629853.50,28.93
200711.50,629853.50,29.67
200712.50,629853.50,29.97
200713.50,629853.50,30.12
200714.50,629853.50,32.06
200715.50,629853.50,31.59
200716.50,629853.50,30.36
200717.50,629853.50,28.52
200718.50,629853.50,28.57
200719.50,629853.50,28.54
200720.50,629853.50,28.44
200721.50,629853.50,28.51
200722.50,629853.50,28.55
200723.50,629853.50,28.65
200724.50,629853.50,28.64
200725.50,629853.50,28.58
200726.50,629853.50,28.49
200727.50,629853.50,28.56
200728.50,629853.50,28.57
200729.50,629853.50,28.60
200730.50,629853.50,29.36
200731.50,629853.50,29.38
200732.50,629853.50,28.64
200733.50,629853.50,28.66
200734.50,629853.50,28.67
200735.50,629853.50,28.66
200736.50,629853.50,28.66
200737.50,629853.50,29.13
200738.50,629853.50,28.99
200740.50,629853.50,41.11
200741.50,629853.50,41.29
200743.50,629853.50,43.68
200744.50,629853.50,43.66
200745.50,629853.50,44.02
200746.50,629853.50,44.63
200747.50,629853.50,45.48
200748.50,629853.50,46.28
200751.50,629853.50,48.73
200758.50,629853.50,42.77
200759.50,629853.50,30.99
200760.50,629853.50,31.33
200763.50,629853.50,29.14
200764.50,629853.50,29.01
200766.50,629853.50,29.15
200767.50,629853.50,29.18
200768.50,629853.50,29.17
200769.50,629853.50,29.10
200770.50,629853.50,29.13
200771.50,629853.50,29.07
200772.50,629853.50,29.07
200773.50,629853.50,29.49
200786.50,629853.50,29.91
200788.50,629853.50,29.61
200789.50,629853.50,29.61
200790.50,629853.50,29.70
200792.50,629853.50,29.79
200793.50,629853.50,29.73
200794.50,629853.50,29.80
200795.50,629853.50,29.92
200796.50,629853.50,29.94
200798.50,629853.50,30.22
200799.50,629853.50,30.25
200800.50,629853.50,30.25
200801.50,629853.50,30.39
200802.50,629853.50,30.51
200803.50,629853.50,30.48
200804.50,629853.50,30.61
200805.50,629853.50,30.62
200806.50,629853.50,30.70
200696.50,629852.50,42.20
200700.50,629852.50,40.20
200703.50,629852.50,39.30
200705.50,629852.50,39.71
200706.50,629852.50,38.69
200708.50,629852.50,29.21
200709.50,629852.50,29.20
200710.50,629852.50,29.53
200712.50,629852.50,30.04
200713.50,629852.50,30.57
200717.50,629852.50,28.78
200718.50,629852.50,28.46
200719.50,629852.50,28.40
200720.50,629852.50,28.43
200721.50,629852.50,28.33
200722.50,629852.50,28.46
200723.50,629852.50,28.40
200724.50,629852.50,28.56
200725.50,629852.50,28.65
200726.50,629852.50,28.55
200727.50,629852.50,28.61
200728.50,629852.50,28.61
200729.50,629852.50,28.60
200730.50,629852.50,28.54
200731.50,629852.50,29.47
200732.50,629852.50,28.80
200733.50,629852.50,28.64
200734.50,629852.50,28.66
200735.50,629852.50,28.68
200736.50,629852.50,28.65
200737.50,629852.50,28.98
200738.50,629852.50,28.94
200740.50,629852.50,40.80
200741.50,629852.50,32.23
200744.50,629852.50,43.64
200745.50,629852.50,43.91
200746.50,629852.50,44.31
200747.50,629852.50,44.85
200748.50,629852.50,45.43
200749.50,629852.50,46.50
200756.50,629852.50,43.87
200758.50,629852.50,30.09
200759.50,629852.50,31.01
200760.50,629852.50,29.19
200761.50,629852.50,29.10
200763.50,629852.50,29.04
200764.50,629852.50,29.05
200768.50,629852.50,34.45
200769.50,629852.50,34.70
200771.50,629852.50,29.17
200772.50,629852.50,30.53
200773.50,629852.50,30.15
200779.50,629852.50,40.51
200787.50,629852.50,29.51
200788.50,629852.50,29.51
200789.50,629852.50,29.60
200790.50,629852.50,29.59
200791.50,629852.50,29.76
200792.50,629852.50,29.62
200793.50,629852.50,29.70
200795.50,629852.50,29.88
200796.50,629852.50,29.96
200797.50,629852.50,30.24
200799.50,629852.50,30.34
200801.50,629852.50,30.41
200802.50,629852.50,30.51
200803.50,629852.50,30.56
200804.50,629852.50,30.54
200805.50,629852.50,30.62
200700.50,629851.50,39.02
200707.50,629851.50,28.72
200708.50,629851.50,28.91
200709.50,629851.50,29.12
200710.50,629851.50,29.75
200712.50,629851.50,30.49
200713.50,629851.50,30.96
200716.50,629851.50,38.76
200717.50,629851.50,38.72
200718.50,629851.50,38.99
200721.50,629851.50,28.48
200722.50,629851.50,28.35
200723.50,629851.50,28.49
200724.50,629851.50,28.56
200725.50,629851.50,28.59
200726.50,629851.50,28.53
200727.50,629851.50,28.61
200728.50,629851.50,28.63
200729.50,629851.50,28.64
200730.50,629851.50,28.60
200731.50,629851.50,28.62
200732.50,629851.50,28.67
200734.50,629851.50,28.62
200735.50,629851.50,28.67
200737.50,629851.50,28.74
200738.50,629851.50,28.68
200739.50,629851.50,28.94
200740.50,629851.50,29.19
200741.50,629851.50,32.17
200742.50,629851.50,41.21
200743.50,629851.50,38.39
200745.50,629851.50,42.65
200746.50,629851.50,43.70
200747.50,629851.50,44.24
200748.50,629851.50,45.08
200749.50,629851.50,45.45
200750.50,629851.50,46.03
200755.50,629851.50,43.89
200756.50,629851.50,42.63
200757.50,629851.50,30.26
200758.50,629851.50,29.06
200759.50,629851.50,28.97
200760.50,629851.50,29.03
200761.50,629851.50,28.99
200762.50,629851.50,29.12
200763.50,629851.50,29.04
200764.50,629851.50,29.19
200765.50,629851.50,29.07
200772.50,629851.50,30.40
200773.50,629851.50,29.92
200774.50,629851.50,29.41
200777.50,629851.50,39.53
200778.50,629851.50,39.58
200783.50,629851.50,32.37
200785.50,629851.50,29.58
200786.50,629851.50,29.54
200787.50,629851.50,29.57
200788.50,629851.50,29.51
200789.50,629851.50,29.47
200790.50,629851.50,29.62
200791.50,629851.50,29.77
200792.50,629851.50,29.68
200793.50,629851.50,29.62
200794.50,629851.50,29.84
200795.50,629851.50,30.01
200796.50,629851.50,30.16
200797.50,629851.50,30.28
200798.50,629851.50,30.32
200799.50,629851.50,30.31
200800.50,629851.50,30.49
200801.50,629851.50,30.38
200802.50,629851.50,30.51
200803.50,629851.50,30.66
200804.50,629851.50,30.61
200805.50,629851.50,30.62
200703.50,629850.50,40.39
200708.50,629850.50,33.25
200709.50,629850.50,29.16
200710.50,629850.50,29.32
200711.50,629850.50,30.63
200712.50,629850.50,30.61
200713.50,629850.50,30.98
200717.50,629850.50,39.46
200721.50,629850.50,28.47
200722.50,629850.50,28.42
200723.50,629850.50,28.29
200724.50,629850.50,28.58
200725.50,629850.50,28.58
200726.50,629850.50,28.55
200727.50,629850.50,28.58
200728.50,629850.50,28.63
200729.50,629850.50,28.65
200730.50,629850.50,28.65
200731.50,629850.50,28.61
200732.50,629850.50,28.67
200733.50,629850.50,28.56
200734.50,629850.50,28.56
200735.50,629850.50,28.67
200736.50,629850.50,28.88
200738.50,629850.50,28.69
200739.50,629850.50,28.75
200740.50,629850.50,28.75
200743.50,629850.50,28.80
200744.50,629850.50,28.86
200745.50,629850.50,42.49
200746.50,629850.50,43.81
200747.50,629850.50,43.73
200748.50,629850.50,43.77
200749.50,629850.50,44.74
200750.50,629850.50,45.77
200751.50,629850.50,46.12
200754.50,629850.50,43.85
200755.50,629850.50,42.94
200757.50,629850.50,29.09
200758.50,629850.50,29.14
200759.50,629850.50,29.18
200760.50,629850.50,28.96
200761.50,629850.50,29.05
200763.50,629850.50,28.81
200764.50,629850.50,29.05
200765.50,629850.50,29.00
200770.50,629850.50,37.15
200773.50,629850.50,29.13
200774.50,629850.50,29.23
200775.50,629850.50,29.04
200783.50,629850.50,29.49
200785.50,629850.50,29.53
200786.50,629850.50,29.38
200787.50,629850.50,29.47
200788.50,629850.50,29.57
200789.50,629850.50,29.62
200790.50,629850.50,29.62
200791.50,629850.50,29.64
200792.50,629850.50,29.76
200793.50,629850.50,29.86
200794.50,629850.50,30.14
200795.50,629850.50,29.99
200796.50,629850.50,30.28
200797.50,629850.50,30.32
200798.50,629850.50,30.35
200799.50,629850.50,30.39
200800.50,629850.50,30.52
200801.50,629850.50,30.52
200802.50,629850.50,30.48
200803.50,629850.50,30.53
200804.50,629850.50,30.58
200698.50,629849.50,39.30
200700.50,629849.50,39.65
200702.50,629849.50,40.54
200708.50,629849.50,28.91
200709.50,629849.50,32.13
200710.50,629849.50,29.46
200711.50,629849.50,29.93
200712.50,629849.50,30.49
200718.50,629849.50,41.07
200722.50,629849.50,28.49
200723.50,629849.50,28.54
200724.50,629849.50,28.59
200725.50,629849.50,28.52
200726.50,629849.50,28.58
200727.50,629849.50,28.56
200728.50,629849.50,28.66
200729.50,629849.50,28.63
200730.50,629849.50,28.70
200731.50,629849.50,28.60
200732.50,629849.50,28.65
200733.50,629849.50,28.65
200734.50,629849.50,28.61
200735.50,629849.50,28.64
200739.50,629849.50,28.81
200740.50,629849.50,28.69
200741.50,629849.50,28.67
200746.50,629849.50,43.75
200747.50,629849.50,43.81
200748.50,629849.50,43.64
200749.50,629849.50,44.55
200750.50,629849.50,44.57
200751.50,629849.50,45.36
200755.50,629849.50,42.66
200756.50,629849.50,29.41
200757.50,629849.50,29.02
200758.50,629849.50,28.96
200759.50,629849.50,28.79
200762.50,629849.50,28.79
200763.50,629849.50,28.23
200764.50,629849.50,29.09
200766.50,629849.50,40.18
200767.50,629849.50,42.42
200775.50,629849.50,29.04
200780.50,629849.50,29.49
200782.50,629849.50,29.55
200783.50,629849.50,29.51
200784.50,629849.50,29.53
200785.50,629849.50,29.49
200786.50,629849.50,29.53
200787.50,629849.50,29.56
200788.50,629849.50,29.56
200789.50,629849.50,29.56
200790.50,629849.50,29.64
200791.50,629849.50,29.73
200792.50,629849.50,29.94
200793.50,629849.50,29.88
200794.50,629849.50,30.16
200795.50,629849.50,30.18
200796.50,629849.50,30.24
200797.50,629849.50,30.25
200798.50,629849.50,30.34
200800.50,629849.50,30.75
200801.50,629849.50,30.57
200802.50,629849.50,30.51
200803.50,629849.50,30.50
200703.50,629848.50,39.72
200705.50,629848.50,39.53
200707.50,629848.50,28.74
200708.50,629848.50,29.04
200709.50,629848.50,29.32
200710.50,629848.50,28.88
200711.50,629848.50,29.20
200721.50,629848.50,38.42
200723.50,629848.50,38.49
200724.50,629848.50,28.44
200725.50,629848.50,28.58
200726.50,629848.50,28.61
200727.50,629848.50,28.58
200728.50,629848.50,28.63
200729.50,629848.50,28.54
200730.50,629848.50,28.70
200731.50,629848.50,28.66
200732.50,629848.50,28.62
200733.50,629848.50,28.62
200734.50,629848.50,28.61
200735.50,629848.50,28.62
200736.50,629848.50,28.59
200737.50,629848.50,28.62
200738.50,629848.50,28.72
200740.50,629848.50,28.68
200741.50,629848.50,28.68
200745.50,629848.50,41.32
200746.50,629848.50,32.25
200747.50,629848.50,43.48
200749.50,629848.50,43.96
200750.50,629848.50,43.77
200751.50,629848.50,44.75
200752.50,629848.50,44.48
200753.50,629848.50,43.10
200755.50,629848.50,28.93
200756.50,629848.50,29.02
200757.50,629848.50,29.24
200758.50,629848.50,28.97
200759.50,629848.50,28.93
200760.50,629848.50,28.89
200761.50,629848.50,28.93
200762.50,629848.50,29.01
200763.50,629848.50,29.06
200764.50,629848.50,28.96
200765.50,629848.50,30.09
200766.50,629848.50,42.53
200767.50,629848.50,42.38
200768.50,629848.50,42.42
200780.50,629848.50,29.60
200781.50,629848.50,29.52
200782.50,629848.50,29.53
200783.50,629848.50,29.48
200785.50,629848.50,29.53
200786.50,629848.50,29.57
200787.50,629848.50,29.49
200788.50,629848.50,29.49
200789.50,629848.50,29.51
200790.50,629848.50,29.69
200791.50,629848.50,29.76
200792.50,629848.50,29.86
200793.50,629848.50,30.17
200794.50,629848.50,30.11
200795.50,629848.50,30.26
200797.50,629848.50,30.37
200798.50,629848.50,30.30
200799.50,629848.50,30.38
200801.50,629848.50,30.68
200802.50,629848.50,30.65
200803.50,629848.50,30.54
200703.50,629847.50,40.67
200705.50,629847.50,39.34
200708.50,629847.50,28.89
200709.50,629847.50,29.15
200710.50,629847.50,29.18
200711.50,629847.50,29.10
200719.50,629847.50,40.82
200720.50,629847.50,40.92
200724.50,629847.50,28.61
200725.50,629847.50,28.56
200726.50,629847.50,28.54
200727.50,629847.50,28.60
200728.50,629847.50,28.62
200729.50,629847.50,28.64
200730.50,629847.50,28.66
200731.50,629847.50,28.66
200732.50,629847.50,28.65
200733.50,629847.50,28.68
200734.50,629847.50,28.62
200735.50,629847.50,28.50
200736.50,629847.50,28.62
200737.50,629847.50,28.61
200738.50,629847.50,28.58
200739.50,629847.50,28.63
200740.50,629847.50,28.66
200742.50,629847.50,28.64
200747.50,629847.50,39.34
200748.50,629847.50,41.99
200749.50,629847.50,42.79
200750.50,629847.50,43.11
200751.50,629847.50,44.19
200752.50,629847.50,43.18
200753.50,629847.50,29.19
200754.50,629847.50,42.34
200755.50,629847.50,28.96
200757.50,629847.50,28.98
200758.50,629847.50,28.80
200759.50,629847.50,28.85
200760.50,629847.50,28.96
200761.50,629847.50,28.97
200762.50,629847.50,28.97
200763.50,629847.50,29.03
200764.50,629847.50,29.88
200766.50,629847.50,42.62
200767.50,629847.50,43.07
200769.50,629847.50,43.25
200778.50,629847.50,33.42
200779.50,629847.50,29.69
200780.50,629847.50,29.46
200781.50,629847.50,29.44
200782.50,629847.50,29.48
200783.50,629847.50,29.52
200785.50,629847.50,29.52
200787.50,629847.50,29.46
200788.50,629847.50,29.56
200789.50,629847.50,29.58
200790.50,629847.50,29.75
200791.50,629847.50,30.07
200792.50,629847.50,29.88
200793.50,629847.50,29.85
200794.50,629847.50,29.94
200795.50,629847.50,30.23
200796.50,629847.50,30.22
200797.50,629847.50,30.37
200798.50,629847.50,30.42
200799.50,629847.50,30.42
200800.50,629847.50,30.60
200801.50,629847.50,30.70
200802.50,629847.50,30.46
200701.50,629846.50,40.95
200703.50,629846.50,41.98
200708.50,629846.50,33.34
200709.50,629846.50,32.22
200713.50,629846.50,37.97
200715.50,629846.50,40.09
200717.50,629846.50,41.44
200724.50,629846.50,28.65
200725.50,629846.50,28.67
200726.50,629846.50,28.59
200727.50,629846.50,28.58
200728.50,629846.50,28.61
200729.50,629846.50,28.65
200730.50,629846.50,28.56
200731.50,629846.50,28.64
200732.50,629846.50,28.65
200733.50,629846.50,28.65
200734.50,629846.50,28.64
200735.50,629846.50,28.61
200736.50,629846.50,28.54
200737.50,629846.50,28.61
200738.50,629846.50,28.70
200739.50,629846.50,28.66
200740.50,629846.50,28.68
200741.50,629846.50,28.69
200742.50,629846.50,28.73
200743.50,629846.50,28.71
200744.50,629846.50,28.95
200745.50,629846.50,28.91
200747.50,629846.50,28.92
200748.50,629846.50,29.00
200749.50,629846.50,41.82
200750.50,629846.50,42.94
200751.50,629846.50,43.50
200753.50,629846.50,28.73
200754.50,629846.50,29.03
200755.50,629846.50,28.95
200756.50,629846.50,28.96
200757.50,629846.50,28.82
200759.50,629846.50,28.90
200760.50,629846.50,28.97
200761.50,629846.50,28.94
200762.50,629846.50,28.82
200763.50,629846.50,29.09
200764.50,629846.50,29.63
200765.50,629846.50,41.97
200766.50,629846.50,42.68
200773.50,629846.50,42.26
200780.50,629846.50,29.49
200781.50,629846.50,29.48
200782.50,629846.50,29.46
200783.50,629846.50,29.47
200784.50,629846.50,29.50
200785.50,629846.50,29.49
200786.50,629846.50,29.53
200787.50,629846.50,29.54
200788.50,629846.50,29.68
200789.50,629846.50,29.77
200790.50,629846.50,29.76
200791.50,629846.50,29.87
200792.50,629846.50,29.83
200793.50,629846.50,29.89
200794.50,629846.50,29.91
200795.50,629846.50,30.16
200796.50,629846.50,30.25
200797.50,629846.50,30.28
200798.50,629846.50,30.31
200799.50,629846.50,30.45
200800.50,629846.50,30.59
200801.50,629846.50,31.04
200701.50,629845.50,41.27
200704.50,629845.50,40.91
200707.50,629845.50,38.65
200708.50,629845.50,33.02
200709.50,629845.50,32.54
200710.50,629845.50,31.99
200724.50,629845.50,28.89
200725.50,629845.50,28.60
200726.50,629845.50,28.58
200727.50,629845.50,28.59
200728.50,629845.50,28.57
200729.50,629845.50,28.57
200730.50,629845.50,28.60
200731.50,629845.50,28.62
200732.50,629845.50,28.61
200733.50,629845.50,28.57
200734.50,629845.50,28.59
200735.50,629845.50,28.55
200736.50,629845.50,28.60
200737.50,629845.50,28.61
200738.50,629845.50,28.67
200739.50,629845.50,28.66
200741.50,629845.50,28.70
200742.50,629845.50,28.73
200744.50,629845.50,28.73
200745.50,629845.50,28.69
200746.50,629845.50,28.95
200747.50,629845.50,41.10
200748.50,629845.50,41.11
200749.50,629845.50,28.98
200750.50,629845.50,41.60
200751.50,629845.50,42.36
200752.50,629845.50,28.87
200753.50,629845.50,28.87
200754.50,629845.50,28.96
200755.50,629845.50,28.92
200756.50,629845.50,28.56
200757.50,629845.50,28.84
200758.50,629845.50,28.91
200759.50,629845.50,28.88
200760.50,629845.50,28.81
200761.50,629845.50,28.96
200762.50,629845.50,29.01
200763.50,629845.50,28.95
200764.50,629845.50,29.13
200765.50,629845.50,42.10
200778.50,629845.50,29.34
200779.50,629845.50,29.34
200780.50,629845.50,29.34
200781.50,629845.50,29.44
200782.50,629845.50,29.48
200783.50,629845.50,29.51
200784.50,629845.50,29.51
200785.50,629845.50,29.55
200786.50,629845.50,29.53
200787.50,629845.50,29.60
200788.50,629845.50,29.71
200789.50,629845.50,29.69
200790.50,629845.50,29.85
200791.50,629845.50,29.83
200792.50,629845.50,29.83
200793.50,629845.50,29.86
200794.50,629845.50,29.95
200795.50,629845.50,30.23
200796.50,629845.50,30.23
200797.50,629845.50,30.30
200798.50,629845.50,30.46
200799.50,629845.50,30.37
200700.50,629844.50,40.58
